first_contact_date,proposal_date,follow_up_count,deal_size,closure_date,proposal_delay_days,closure_duration_days,follow_up_frequency,closure_category
2024-01-06,2024-01-22,5,29714523,2024-11-16,16,315,0.015873015873015872,Slow
2024-01-11,2024-01-17,6,18674931,2024-10-04,6,267,0.02247191011235955,Slow
2023-10-24,2023-11-10,7,15464191,2024-01-24,17,92,0.07608695652173914,Medium
2023-06-19,2023-06-20,8,32057700,2024-06-07,1,354,0.022598870056497175,Slow
2024-03-20,2024-03-29,1,43343212,2024-07-02,9,104,0.009615384615384616,Medium
2023-11-02,2023-11-11,10,36280529,2024-11-02,9,366,0.0273224043715847,Slow
2023-04-03,2023-04-15,11,76866248,2023-06-18,12,76,0.14473684210526316,Medium
2023-08-18,2023-08-28,1,16397882,2023-09-27,10,40,0.025,Medium
2023-01-22,2023-01-29,6,91183689,2023-10-30,7,281,0.021352313167259787,Slow
2024-01-30,2024-02-11,8,78831145,2024-03-18,12,48,0.16666666666666666,Medium
2023-04-30,2023-05-14,6,58249986,2023-06-24,14,55,0.10909090909090909,Medium
2023-05-03,2023-05-12,9,75791117,2023-11-08,9,189,0.047619047619047616,Slow
2024-06-22,2024-07-09,5,77885483,2024-11-03,17,134,0.03731343283582089,Slow
2024-08-13,2024-08-31,11,42474096,2025-04-20,18,250,0.044,Slow
2024-06-01,2024-06-11,5,83033112,2025-04-27,10,330,0.015151515151515152,Slow
2024-05-27,2024-06-03,1,24808350,2024-10-25,7,151,0.006622516556291391,Slow
2024-06-23,2024-06-26,8,84205858,2025-06-22,3,364,0.02197802197802198,Slow
2023-05-24,2023-06-08,7,51784700,2024-02-13,15,265,0.026415094339622643,Slow
2023-07-10,2023-07-24,8,74559747,2023-11-21,14,134,0.05970149253731343,Slow
2024-03-04,2024-03-09,8,31687128,2024-09-18,5,198,0.04040404040404041,Slow
2024-03-06,2024-03-23,5,61236098,2024-09-06,17,184,0.02717391304347826,Slow
2024-02-06,2024-02-16,4,46053873,2025-03-02,10,390,0.010256410256410256,Slow
2023-07-01,2023-07-12,8,71045861,2023-10-05,11,96,0.08333333333333333,Medium
2024-02-21,2024-02-26,9,81365118,2024-07-10,5,140,0.06428571428571428,Slow
2023-02-27,2023-03-13,7,65275767,2024-01-04,14,311,0.022508038585209004,Slow
2024-08-16,2024-08-21,5,39717154,2025-08-17,5,366,0.01366120218579235,Slow
2023-06-15,2023-06-21,6,91497548,2024-02-03,6,233,0.02575107296137339,Slow
2024-08-11,2024-08-31,11,52654106,2025-05-06,20,268,0.041044776119402986,Slow
2023-02-28,2023-03-14,3,99971712,2023-05-09,14,70,0.04285714285714286,Medium
2023-10-27,2023-11-08,2,13121513,2024-02-17,12,113,0.017699115044247787,Medium
2023-07-10,2023-07-23,6,90663494,2024-07-27,13,383,0.015665796344647518,Slow
2023-05-13,2023-05-19,6,99358472,2024-03-31,6,323,0.018575851393188854,Slow
2023-08-12,2023-08-24,4,16847341,2024-02-05,12,177,0.022598870056497175,Slow
2023-02-17,2023-03-08,3,85879760,2023-12-08,19,294,0.01020408163265306,Slow
2023-03-13,2023-03-20,3,70530130,2024-01-09,7,302,0.009933774834437087,Slow
2023-01-02,2023-01-10,11,13858659,2023-06-13,8,162,0.06790123456790123,Slow
2024-07-18,2024-08-03,9,35569728,2024-09-16,16,60,0.15,Medium
2023-01-04,2023-01-06,6,4707152,2023-07-31,2,208,0.028846153846153848,Slow
2023-02-05,2023-02-06,4,13842190,2023-02-20,1,15,0.26666666666666666,Fast
2023-03-05,2023-03-23,7,61177003,2023-06-26,18,113,0.061946902654867256,Medium
2024-01-01,2024-01-11,2,57013641,2024-07-14,10,195,0.010256410256410256,Slow
2024-05-03,2024-05-10,10,24046057,2025-04-24,7,356,0.028089887640449437,Slow
2024-07-21,2024-08-07,8,3665186,2025-07-23,17,367,0.021798365122615803,Slow
2023-04-17,2023-04-24,10,72861607,2023-04-28,7,11,0.9090909090909091,Fast
2024-04-18,2024-04-19,12,49835099,2024-08-14,1,118,0.1016949152542373,Medium
2024-04-27,2024-04-30,9,71248896,2024-07-18,3,82,0.10975609756097561,Medium
2024-07-06,2024-07-17,8,72171536,2024-12-19,11,166,0.04819277108433735,Slow
2023-03-20,2023-04-03,7,91745130,2023-10-16,14,210,0.03333333333333333,Slow
2024-01-29,2024-02-04,9,80661747,2024-04-11,6,73,0.1232876712328767,Medium
2023-11-25,2023-11-27,6,96343312,2024-10-24,2,334,0.017964071856287425,Slow
2024-02-18,2024-02-29,6,47485784,2025-01-16,11,333,0.018018018018018018,Slow
2024-07-24,2024-08-07,8,21785588,2025-07-21,14,362,0.022099447513812154,Slow
2023-05-20,2023-06-01,1,45738861,2024-03-13,12,298,0.003355704697986577,Slow
2023-12-18,2023-12-28,8,11174858,2024-06-07,10,172,0.046511627906976744,Slow
2024-07-30,2024-08-10,2,40982434,2025-02-16,11,201,0.009950248756218905,Slow
2023-01-10,2023-01-18,9,84978010,2023-02-09,8,30,0.3,Medium
2023-03-24,2023-03-25,3,58080738,2024-02-19,1,332,0.009036144578313253,Slow
2024-05-05,2024-05-22,9,25800267,2024-11-08,17,187,0.0481283422459893,Slow
2024-03-06,2024-03-13,6,42037671,2025-03-23,7,382,0.015706806282722512,Slow
2024-07-12,2024-08-01,9,78957221,2024-12-23,20,164,0.054878048780487805,Slow
2023-12-24,2023-12-30,8,60251282,2024-03-11,6,78,0.10256410256410256,Medium
2023-09-11,2023-09-23,2,16859770,2024-06-24,12,287,0.006968641114982578,Slow
2023-02-03,2023-02-12,2,7870209,2023-07-02,9,149,0.013422818791946308,Slow
2023-11-07,2023-11-14,4,54219778,2024-11-17,7,376,0.010638297872340425,Slow
2023-04-16,2023-04-21,8,80069690,2024-02-24,5,314,0.025477707006369428,Slow
2024-05-12,2024-05-26,8,70517436,2024-12-04,14,206,0.038834951456310676,Slow
2023-07-15,2023-07-18,9,8248842,2023-11-27,3,135,0.06666666666666667,Slow
2024-04-23,2024-04-29,5,55547728,2024-06-23,6,61,0.08196721311475409,Medium
2023-03-25,2023-04-14,7,78537860,2023-11-17,20,237,0.029535864978902954,Slow
2023-08-17,2023-08-20,3,2594007,2023-08-25,3,8,0.375,Fast
2024-02-06,2024-02-24,2,79235929,2024-03-10,18,33,0.06060606060606061,Medium
2023-07-24,2023-08-03,2,59786116,2023-11-08,10,107,0.018691588785046728,Medium
2023-02-24,2023-03-12,12,92350863,2023-08-04,16,161,0.07453416149068323,Slow
2024-06-16,2024-07-04,6,3009106,2025-05-30,18,348,0.017241379310344827,Slow
2023-12-18,2023-12-21,7,11290552,2024-02-22,3,66,0.10606060606060606,Medium
2024-04-05,2024-04-25,3,33274164,2025-01-27,20,297,0.010101010101010102,Slow
2024-03-31,2024-04-13,8,59053316,2025-02-17,13,323,0.02476780185758514,Slow
2023-04-17,2023-04-19,5,16965396,2023-10-02,2,168,0.02976190476190476,Slow
2023-04-26,2023-05-08,9,71458007,2023-07-25,12,90,0.1,Medium
2024-07-12,2024-07-13,4,75191027,2024-07-25,1,13,0.3076923076923077,Fast
2024-05-12,2024-05-15,12,84521219,2025-05-24,3,377,0.03183023872679045,Slow
2024-01-15,2024-01-20,12,93124151,2024-03-29,5,74,0.16216216216216217,Medium
2024-01-12,2024-01-24,5,22711883,2024-12-26,12,349,0.014326647564469915,Slow
2024-03-21,2024-04-06,5,47483401,2025-02-20,16,336,0.01488095238095238,Slow
2024-01-07,2024-01-22,1,15726152,2024-08-07,15,213,0.004694835680751174,Slow
2023-10-14,2023-10-25,4,43733890,2023-12-15,11,62,0.06451612903225806,Medium
2024-02-07,2024-02-08,8,3156197,2024-11-04,1,271,0.02952029520295203,Slow
2024-06-07,2024-06-23,12,2372491,2024-12-03,16,179,0.0670391061452514,Slow
2023-03-03,2023-03-04,6,6265787,2024-04-06,1,400,0.015,Slow
2023-11-09,2023-11-21,2,19572197,2024-07-12,12,246,0.008130081300813009,Slow
2024-04-27,2024-05-16,4,62453731,2025-02-17,19,296,0.013513513513513514,Slow
2023-11-26,2023-12-10,10,23499470,2024-11-10,14,350,0.02857142857142857,Slow
2023-05-30,2023-06-03,5,55565672,2023-07-13,4,44,0.11363636363636363,Medium
2024-04-26,2024-05-11,2,78710718,2025-02-23,15,303,0.006600660066006601,Slow
2023-10-12,2023-10-15,5,85572899,2024-07-19,3,281,0.017793594306049824,Slow
2023-12-21,2024-01-09,4,7384524,2024-03-31,19,101,0.039603960396039604,Medium
2024-02-29,2024-03-18,10,33970328,2024-04-17,18,48,0.20833333333333334,Medium
2024-03-25,2024-03-30,6,61592801,2024-07-27,5,124,0.04838709677419355,Slow
2024-04-01,2024-04-10,12,66916484,2024-04-22,9,21,0.5714285714285714,Fast
2023-04-03,2023-04-07,8,30700481,2024-04-08,4,371,0.0215633423180593,Slow
2023-02-09,2023-02-26,7,27248800,2023-05-27,17,107,0.06542056074766354,Medium
2023-07-06,2023-07-20,10,92991785,2024-05-09,14,308,0.032467532467532464,Slow
2023-02-22,2023-03-14,1,50018670,2024-02-11,20,354,0.002824858757062147,Slow
2023-07-01,2023-07-05,4,36169326,2023-08-29,4,59,0.06779661016949153,Medium
2024-08-08,2024-08-25,5,39933776,2024-11-23,17,107,0.04672897196261682,Medium
2023-09-25,2023-10-06,4,37514328,2023-10-14,11,19,0.21052631578947367,Fast
2024-07-30,2024-08-03,12,74313479,2025-05-14,4,288,0.041666666666666664,Slow
2024-01-09,2024-01-18,7,78305874,2024-09-12,9,247,0.02834008097165992,Slow
2024-05-15,2024-05-22,9,12900757,2024-09-21,7,129,0.06976744186046512,Slow
2024-02-17,2024-02-23,6,50625020,2024-09-16,6,212,0.02830188679245283,Slow
2023-12-30,2024-01-11,7,74159205,2024-10-25,12,300,0.023333333333333334,Slow
2023-06-21,2023-07-08,12,90010520,2024-01-24,17,217,0.055299539170506916,Slow
2024-06-17,2024-06-29,10,33659550,2025-04-16,12,303,0.033003300330033,Slow
2023-02-09,2023-02-21,8,2408416,2023-06-23,12,134,0.05970149253731343,Slow
2023-11-30,2023-12-16,4,81662019,2024-01-30,16,61,0.06557377049180328,Medium
2024-07-02,2024-07-16,12,9341134,2024-11-17,14,138,0.08695652173913043,Slow
2023-05-18,2023-05-29,7,8686747,2024-01-17,11,244,0.028688524590163935,Slow
2023-09-14,2023-09-25,3,43088275,2024-04-29,11,228,0.013157894736842105,Slow
2023-03-06,2023-03-12,11,50747342,2023-11-08,6,247,0.044534412955465584,Slow
2023-09-01,2023-09-12,9,52417819,2024-07-21,11,324,0.027777777777777776,Slow
2023-01-21,2023-02-01,2,17426320,2023-03-19,11,57,0.03508771929824561,Medium
2024-05-14,2024-05-22,5,96275561,2025-05-10,8,361,0.013850415512465374,Slow
2024-08-23,2024-09-03,6,93978321,2025-05-04,11,254,0.023622047244094488,Slow
2023-09-28,2023-09-30,12,39171935,2024-03-21,2,175,0.06857142857142857,Slow
2023-05-24,2023-06-03,12,69081687,2024-01-11,10,232,0.05172413793103448,Slow
2023-11-09,2023-11-18,11,31637315,2024-05-22,9,195,0.05641025641025641,Slow
2024-05-28,2024-06-15,3,47611176,2024-12-02,18,188,0.015957446808510637,Slow
2023-08-23,2023-09-09,6,39148429,2024-01-02,17,132,0.045454545454545456,Slow
2023-05-17,2023-05-27,4,42628806,2024-01-21,10,249,0.01606425702811245,Slow
2024-04-27,2024-05-08,4,90650868,2025-01-15,11,263,0.015209125475285171,Slow
2023-08-16,2023-09-01,2,51474491,2023-10-08,16,53,0.03773584905660377,Medium
2024-07-31,2024-08-10,4,17544556,2025-01-07,10,160,0.025,Slow
2024-05-18,2024-06-07,2,41281889,2024-08-07,20,81,0.024691358024691357,Medium
2024-07-03,2024-07-08,1,87579270,2024-11-04,5,124,0.008064516129032258,Slow
2023-06-19,2023-06-28,10,84195074,2023-07-01,9,12,0.8333333333333334,Fast
2024-03-17,2024-04-05,8,17753834,2024-12-20,19,278,0.02877697841726619,Slow
2024-08-22,2024-09-06,12,36312895,2025-04-18,15,239,0.0502092050209205,Slow
2024-06-22,2024-07-06,9,20870029,2025-06-22,14,365,0.024657534246575342,Slow
2023-09-12,2023-09-27,7,94830875,2024-08-25,15,348,0.020114942528735632,Slow
2023-02-21,2023-03-08,9,75840875,2023-08-25,15,185,0.04864864864864865,Slow
2024-04-14,2024-04-19,10,31476326,2025-04-02,5,353,0.028328611898016998,Slow
2024-03-02,2024-03-03,1,37241551,2025-01-26,1,330,0.0030303030303030303,Slow
2023-11-04,2023-11-22,2,72387566,2024-04-10,18,158,0.012658227848101266,Slow
2023-05-25,2023-06-13,6,40958856,2023-08-06,19,73,0.0821917808219178,Medium
2024-02-10,2024-02-19,9,55755462,2024-05-27,9,107,0.08411214953271028,Medium
2023-09-15,2023-09-24,1,97779819,2024-05-10,9,238,0.004201680672268907,Slow
2024-01-11,2024-01-12,12,62528550,2024-05-28,1,138,0.08695652173913043,Slow
2024-06-18,2024-07-05,8,17781700,2024-12-26,17,191,0.041884816753926704,Slow
2023-06-17,2023-06-20,1,47709413,2024-05-06,3,324,0.0030864197530864196,Slow
2024-06-22,2024-07-07,3,6234617,2025-01-01,15,193,0.015544041450777202,Slow
2023-12-04,2023-12-08,2,46543555,2024-10-19,4,320,0.00625,Slow
2023-08-29,2023-09-02,5,89052560,2023-10-17,4,49,0.10204081632653061,Medium
2024-04-13,2024-04-23,2,56685176,2025-04-04,10,356,0.0056179775280898875,Slow
2023-06-30,2023-07-19,3,95523527,2023-09-10,19,72,0.041666666666666664,Medium
2023-10-19,2023-11-06,9,10741427,2024-09-12,18,329,0.02735562310030395,Slow
2023-12-23,2024-01-01,9,69534203,2024-12-31,9,374,0.02406417112299465,Slow
2023-09-29,2023-10-05,7,43954886,2024-08-10,6,316,0.022151898734177215,Slow
2023-07-13,2023-07-29,2,31023955,2024-01-18,16,189,0.010582010582010581,Slow
2023-05-06,2023-05-14,11,42313,2024-01-17,8,256,0.04296875,Slow
2024-01-01,2024-01-19,3,19155267,2025-01-24,18,389,0.007712082262210797,Slow
2023-11-25,2023-12-14,9,4267002,2024-12-17,19,388,0.023195876288659795,Slow
2023-10-03,2023-10-20,11,13511015,2024-05-11,17,221,0.049773755656108594,Slow
2023-09-24,2023-10-14,2,49935864,2024-03-17,20,175,0.011428571428571429,Slow
2024-02-10,2024-02-15,1,22436425,2024-11-02,5,266,0.0037593984962406013,Slow
2024-07-14,2024-07-20,5,85741501,2025-08-01,6,383,0.013054830287206266,Slow
2024-06-12,2024-06-29,2,86019033,2024-12-31,17,202,0.009900990099009901,Slow
2024-03-19,2024-03-28,5,93027908,2024-08-21,9,155,0.03225806451612903,Slow
2023-02-09,2023-02-16,2,15010672,2023-07-29,7,170,0.011764705882352941,Slow
2024-06-09,2024-06-19,5,84435507,2024-12-02,10,176,0.028409090909090908,Slow
2023-05-29,2023-06-05,10,28739944,2024-01-31,7,247,0.04048582995951417,Slow
2023-11-21,2023-12-02,7,82244716,2024-01-24,11,64,0.109375,Medium
2024-03-12,2024-03-17,11,63979114,2024-10-08,5,210,0.05238095238095238,Slow
2023-08-02,2023-08-18,4,28684672,2024-06-01,16,304,0.013157894736842105,Slow
2024-02-11,2024-02-28,4,10121766,2024-08-23,17,194,0.020618556701030927,Slow
2024-07-10,2024-07-25,8,87941452,2025-06-23,15,348,0.022988505747126436,Slow
2023-08-10,2023-08-25,12,85056966,2024-03-31,15,234,0.05128205128205128,Slow
2023-06-20,2023-07-06,2,85757831,2024-01-03,16,197,0.01015228426395939,Slow
2024-05-28,2024-06-03,9,30584103,2024-10-27,6,152,0.05921052631578947,Slow
2023-01-15,2023-01-26,12,57297135,2023-04-10,11,85,0.1411764705882353,Medium
2023-10-04,2023-10-06,7,33408473,2023-11-21,2,48,0.14583333333333334,Medium
2023-10-20,2023-11-02,7,8238935,2024-04-25,13,188,0.03723404255319149,Slow
2023-08-23,2023-08-31,8,11883993,2024-06-22,8,304,0.02631578947368421,Slow
2023-09-14,2023-10-03,8,1280355,2024-04-17,19,216,0.037037037037037035,Slow
2023-09-22,2023-09-23,12,27342038,2024-01-04,1,104,0.11538461538461539,Medium
2023-08-04,2023-08-15,6,64148123,2024-03-05,11,214,0.028037383177570093,Slow
2023-12-01,2023-12-17,9,42515876,2024-11-11,16,346,0.02601156069364162,Slow
2023-04-16,2023-04-24,2,74763434,2024-05-14,8,394,0.005076142131979695,Slow
2023-01-29,2023-02-05,1,417064,2023-02-16,7,18,0.05555555555555555,Fast
2024-06-28,2024-06-29,12,89441124,2024-10-21,1,115,0.10434782608695652,Medium
2023-03-14,2023-03-28,12,10448868,2023-08-27,14,166,0.07228915662650602,Slow
2023-04-05,2023-04-07,7,85146395,2023-11-11,2,220,0.031818181818181815,Slow
2024-01-09,2024-01-26,8,73122385,2024-11-23,17,319,0.025078369905956112,Slow
2024-06-26,2024-06-28,1,71806431,2025-03-30,2,277,0.0036101083032490976,Slow
2024-08-02,2024-08-05,9,37716463,2025-06-19,3,321,0.028037383177570093,Slow
2023-02-25,2023-03-02,6,82036053,2023-03-14,5,17,0.35294117647058826,Fast
2023-05-05,2023-05-16,9,87117127,2024-04-22,11,353,0.025495750708215296,Slow
2023-03-12,2023-04-01,1,8707412,2024-03-18,20,372,0.002688172043010753,Slow
2024-06-25,2024-07-15,11,28061057,2025-05-06,20,315,0.03492063492063492,Slow
2024-02-15,2024-03-01,2,71975950,2024-11-10,15,269,0.007434944237918215,Slow
2023-02-03,2023-02-23,2,62574812,2023-03-27,20,52,0.038461538461538464,Medium
2023-04-14,2023-04-15,10,10539906,2024-04-08,1,360,0.027777777777777776,Slow
2024-04-20,2024-04-26,3,67373502,2025-03-30,6,344,0.00872093023255814,Slow
2023-07-23,2023-07-26,9,75309672,2023-11-05,3,105,0.08571428571428572,Medium
2023-08-15,2023-08-23,11,37587778,2023-12-22,8,129,0.08527131782945736,Slow
2023-06-21,2023-07-03,11,66849438,2024-04-04,12,288,0.03819444444444445,Slow
2023-03-16,2023-03-26,9,33442812,2023-05-25,10,70,0.12857142857142856,Medium
2024-08-15,2024-08-16,1,64540640,2025-05-18,1,276,0.0036231884057971015,Slow
2023-04-05,2023-04-22,1,36601253,2023-11-29,17,238,0.004201680672268907,Slow
2024-08-12,2024-08-29,5,33048226,2024-09-17,17,36,0.1388888888888889,Medium
2023-06-18,2023-07-07,6,21778576,2024-03-12,19,268,0.022388059701492536,Slow
2024-03-22,2024-03-30,3,79114331,2024-11-13,8,236,0.012711864406779662,Slow
2024-03-20,2024-03-29,7,3484243,2024-06-18,9,90,0.07777777777777778,Medium
2023-04-24,2023-05-09,10,5674664,2023-06-22,15,59,0.1694915254237288,Medium
2023-06-20,2023-06-30,6,91620481,2023-11-19,10,152,0.039473684210526314,Slow
2023-12-14,2023-12-22,1,66371761,2024-12-23,8,375,0.0026666666666666666,Slow
2024-03-17,2024-03-27,12,41362217,2025-03-13,10,361,0.0332409972299169,Slow
2023-10-15,2023-10-17,12,13285610,2024-02-26,2,134,0.08955223880597014,Slow
2023-10-23,2023-11-08,2,76534680,2024-06-19,16,240,0.008333333333333333,Slow
2023-06-22,2023-06-23,3,70723504,2024-03-10,1,262,0.011450381679389313,Slow
2023-10-21,2023-11-08,12,93046971,2024-11-07,18,383,0.031331592689295036,Slow
2023-05-12,2023-05-23,4,50941244,2023-12-27,11,229,0.017467248908296942,Slow
2024-01-20,2024-02-02,4,514037,2024-05-30,13,131,0.030534351145038167,Slow
2023-11-06,2023-11-22,3,71861797,2024-08-25,16,293,0.010238907849829351,Slow
2023-10-08,2023-10-23,3,74504788,2024-02-25,15,140,0.02142857142857143,Slow
2024-01-11,2024-01-28,8,83849216,2025-01-03,17,358,0.0223463687150838,Slow
2024-04-04,2024-04-16,11,42621265,2025-05-08,12,399,0.02756892230576441,Slow
2023-01-29,2023-02-16,1,25986505,2023-09-05,18,219,0.0045662100456621,Slow
2023-08-03,2023-08-08,1,8596184,2023-11-27,5,116,0.008620689655172414,Medium
2023-08-07,2023-08-18,5,19283216,2024-01-28,11,174,0.028735632183908046,Slow
2023-12-17,2024-01-03,6,25348533,2024-07-15,17,211,0.02843601895734597,Slow
2024-02-09,2024-02-11,9,46361106,2025-02-04,2,361,0.024930747922437674,Slow
2023-01-10,2023-01-23,9,49331557,2023-12-20,13,344,0.02616279069767442,Slow
2023-09-28,2023-10-06,11,76027714,2024-01-19,8,113,0.09734513274336283,Medium
2023-08-25,2023-08-30,2,64807226,2024-04-24,5,243,0.00823045267489712,Slow
2023-04-20,2023-05-08,9,20135692,2023-09-12,18,145,0.06206896551724138,Slow
2024-01-18,2024-02-03,12,16190279,2024-10-16,16,272,0.04411764705882353,Slow
2023-02-14,2023-02-16,6,97123263,2023-12-30,2,319,0.018808777429467086,Slow
2024-06-27,2024-07-17,7,51015521,2025-02-27,20,245,0.02857142857142857,Slow
2023-07-07,2023-07-18,3,27729201,2023-08-13,11,37,0.08108108108108109,Medium
2023-04-26,2023-05-12,10,65939792,2024-04-28,16,368,0.02717391304347826,Slow
2023-03-11,2023-03-16,8,49353855,2023-12-10,5,274,0.029197080291970802,Slow
2023-04-17,2023-04-20,9,147342,2024-05-02,3,381,0.023622047244094488,Slow
2024-01-10,2024-01-25,1,14202288,2024-04-24,15,105,0.009523809523809525,Medium
2023-08-25,2023-08-30,10,23654519,2024-05-07,5,256,0.0390625,Slow
2023-01-17,2023-01-22,10,45001300,2023-04-11,5,84,0.11904761904761904,Medium
2024-06-24,2024-07-12,8,37658667,2024-08-06,18,43,0.18604651162790697,Medium
2023-07-28,2023-08-14,11,33310211,2024-06-10,17,318,0.03459119496855346,Slow
2024-08-15,2024-08-19,4,29087753,2025-06-06,4,295,0.013559322033898305,Slow
2024-01-30,2024-02-15,4,10310998,2024-05-04,16,95,0.042105263157894736,Medium
2023-02-27,2023-03-17,11,48872233,2023-06-30,18,123,0.08943089430894309,Slow
2024-03-29,2024-04-05,6,88645350,2025-04-02,7,369,0.016260162601626018,Slow
2023-01-30,2023-02-16,8,64862966,2023-08-09,17,191,0.041884816753926704,Slow
2023-06-24,2023-07-10,5,39779390,2023-10-28,16,126,0.03968253968253968,Slow
2024-03-02,2024-03-20,4,85959787,2024-12-28,18,301,0.013289036544850499,Slow
2023-01-27,2023-02-13,1,64306234,2023-11-14,17,291,0.003436426116838488,Slow
2023-09-28,2023-10-18,12,8759610,2024-01-27,20,121,0.09917355371900827,Slow
2023-01-29,2023-02-07,3,78696799,2023-05-11,9,102,0.029411764705882353,Medium
2024-07-06,2024-07-20,11,30008508,2024-09-04,14,60,0.18333333333333332,Medium
2024-02-03,2024-02-17,8,4279712,2025-01-04,14,336,0.023809523809523808,Slow
2024-07-29,2024-08-01,3,43572252,2024-11-16,3,110,0.02727272727272727,Medium
2024-04-27,2024-05-05,9,30614780,2025-03-06,8,313,0.02875399361022364,Slow
2023-07-02,2023-07-10,2,70687599,2024-07-04,8,368,0.005434782608695652,Slow
2024-01-13,2024-01-22,1,14632792,2024-10-19,9,280,0.0035714285714285713,Slow
2024-01-24,2024-02-07,12,14655534,2025-01-04,14,346,0.03468208092485549,Slow
2023-05-05,2023-05-25,10,44292333,2023-09-23,20,141,0.07092198581560284,Slow
2024-06-11,2024-06-30,2,82039169,2025-05-09,19,332,0.006024096385542169,Slow
2024-03-31,2024-04-19,3,95214446,2025-04-22,19,387,0.007751937984496124,Slow
2023-10-30,2023-11-01,5,11146032,2024-05-09,2,192,0.026041666666666668,Slow
2023-06-15,2023-06-30,8,50947685,2024-04-16,15,306,0.026143790849673203,Slow
2023-10-31,2023-11-11,5,99273624,2024-07-11,11,254,0.01968503937007874,Slow
2024-07-13,2024-07-17,3,45227199,2024-09-05,4,54,0.05555555555555555,Medium
2023-12-09,2023-12-26,12,66642100,2024-06-13,17,187,0.06417112299465241,Slow
2024-01-08,2024-01-25,10,126652,2024-04-18,17,101,0.09900990099009901,Medium
2024-06-20,2024-07-08,8,57279595,2024-10-05,18,107,0.07476635514018691,Medium
2023-04-11,2023-04-24,9,64259617,2024-04-25,13,380,0.02368421052631579,Slow
2024-01-06,2024-01-17,6,58087499,2024-05-02,11,117,0.05128205128205128,Medium
2023-11-15,2023-11-29,12,4935479,2024-09-03,14,293,0.040955631399317405,Slow
2023-04-27,2023-05-06,9,17678659,2023-08-08,9,103,0.08737864077669903,Medium
2024-03-05,2024-03-22,4,12377724,2024-12-24,17,294,0.013605442176870748,Slow
2023-03-11,2023-03-29,7,83444082,2024-03-30,18,385,0.01818181818181818,Slow
2023-02-27,2023-03-06,8,88730714,2024-03-06,7,373,0.021447721179624665,Slow
2024-05-24,2024-06-11,4,2172976,2025-05-07,18,348,0.011494252873563218,Slow
2024-07-09,2024-07-16,4,9166165,2024-12-04,7,148,0.02702702702702703,Slow
2023-07-25,2023-08-01,6,60885090,2023-12-04,7,132,0.045454545454545456,Slow
2024-04-06,2024-04-22,4,15715969,2024-10-08,16,185,0.021621621621621623,Slow
2023-06-20,2023-07-05,2,95682246,2024-07-11,15,387,0.00516795865633075,Slow
2023-03-01,2023-03-14,2,20112728,2024-02-05,13,341,0.005865102639296188,Slow
2023-12-26,2024-01-15,4,15493805,2025-01-08,20,379,0.010554089709762533,Slow
2024-06-12,2024-06-14,12,31661162,2025-05-07,2,329,0.0364741641337386,Slow
2023-01-09,2023-01-14,4,51089781,2023-04-15,5,96,0.041666666666666664,Medium
2023-08-03,2023-08-19,5,28100233,2024-06-21,16,323,0.015479876160990712,Slow
2024-03-15,2024-03-17,12,25884796,2025-02-12,2,334,0.03592814371257485,Slow
2024-04-16,2024-04-26,2,88485355,2024-07-08,10,83,0.024096385542168676,Medium
2024-08-14,2024-08-17,5,7447530,2025-01-01,3,140,0.03571428571428571,Slow
2024-07-12,2024-07-14,3,25033346,2024-09-10,2,60,0.05,Medium
2023-12-02,2023-12-17,8,83402673,2024-12-21,15,385,0.02077922077922078,Slow
2024-01-27,2024-02-12,5,31734775,2024-04-22,16,86,0.05813953488372093,Medium
2023-04-01,2023-04-10,4,12694859,2023-04-30,9,29,0.13793103448275862,Fast
2023-06-19,2023-07-01,3,78867830,2024-04-10,12,296,0.010135135135135136,Slow
2024-08-19,2024-09-05,7,30202519,2025-03-08,17,201,0.03482587064676617,Slow
2023-09-26,2023-10-15,8,28794353,2024-08-02,19,311,0.02572347266881029,Slow
2024-04-08,2024-04-09,3,56590853,2024-10-06,1,181,0.016574585635359115,Slow
2023-12-21,2024-01-08,6,27546472,2024-10-15,18,299,0.020066889632107024,Slow
2023-12-21,2023-12-29,8,40777063,2024-08-26,8,249,0.0321285140562249,Slow
2023-09-07,2023-09-20,12,34659543,2024-01-18,13,133,0.09022556390977443,Slow
2023-12-06,2023-12-14,4,44880358,2024-07-18,8,225,0.017777777777777778,Slow
2024-03-08,2024-03-23,10,80357759,2024-12-11,15,278,0.03597122302158273,Slow
2024-06-22,2024-06-24,6,38543100,2025-04-30,2,312,0.019230769230769232,Slow
2023-04-11,2023-04-16,6,85577216,2024-03-19,5,343,0.01749271137026239,Slow
2023-04-10,2023-04-14,7,76522469,2024-03-09,4,334,0.020958083832335328,Slow
2024-04-09,2024-04-19,7,28804670,2024-07-14,10,96,0.07291666666666667,Medium
2024-07-19,2024-07-27,3,63171166,2025-07-20,8,366,0.00819672131147541,Slow
2023-09-18,2023-10-08,3,9100745,2024-10-14,20,392,0.007653061224489796,Slow
2023-06-28,2023-07-07,11,58551641,2023-08-24,9,57,0.19298245614035087,Medium
2023-08-17,2023-08-27,9,3865206,2024-08-09,10,358,0.025139664804469275,Slow
2023-03-26,2023-04-07,10,7090536,2023-05-02,12,37,0.2702702702702703,Medium
2023-06-11,2023-06-24,7,24914822,2023-08-18,13,68,0.10294117647058823,Medium
2023-03-19,2023-03-22,2,3572924,2023-05-03,3,45,0.044444444444444446,Medium
